Sat Jun 18 15:06:13 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:14 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:15 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:16 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:17 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:18 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:19 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:20 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:21 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:22 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:23 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:24 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:25 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:26 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:27 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:28 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:29 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:30 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:31 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:32 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:33 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:34 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:35 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:36 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:37 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:38 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:39 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:40 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:41 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:42 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:43 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:44 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:45 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:46 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:47 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:48 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:49 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:50 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:51 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:52 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:53 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:54 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:55 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:56 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:57 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:58 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:06:59 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:00 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:01 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:02 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:03 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:04 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:05 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:06 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:07 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:08 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:09 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:10 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:11 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:12 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:13 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:14 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:15 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:16 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 15:07:17 EDT 2016,0.0,0.0,134.1532440185547,0.0,0.0,0.0
Sat Jun 18 15:07:18 EDT 2016,0.0,0.0,134.15274047851562,0.0,-0.014195156283676624,0.0
Sat Jun 18 15:07:19 EDT 2016,0.0,0.0,134.15701293945312,0.0,-0.014195156283676624,0.0
Sat Jun 18 15:07:20 EDT 2016,0.0,0.0,134.1436767578125,1.302570104598999,-0.014195156283676624,2.0853394744335674E-5
Sat Jun 18 15:07:21 EDT 2016,0.004402696900069713,0.04309415817260742,134.1436767578125,1.302570104598999,-0.014195156283676624,2.0853394744335674E-5
Sat Jun 18 15:07:22 EDT 2016,-0.1729063242673874,-1.6924290657043457,134.14645385742188,0.11549592018127441,-0.007101475726813078,3.166636743117124E-4
Sat Jun 18 15:07:23 EDT 2016,-0.05717568397521973,-0.5596428513526917,134.13198852539062,1.4040827751159668,-0.028384467586874962,4.3276450014673173E-4
Sat Jun 18 15:07:24 EDT 2016,0.03808058872818947,0.3727376461029053,134.15289306640625,0.0,-0.021289486438035965,8.323509246110916E-4
Sat Jun 18 15:07:25 EDT 2016,0.033778369054198266,0.3306269645690918,134.15289306640625,0.0,-0.014194508083164692,8.403997635468841E-4
Sat Jun 18 15:07:26 EDT 2016,0.0,0.0,134.15042114257812,0.0,-0.007100826594978571,8.449499728158116E-4
Sat Jun 18 15:07:27 EDT 2016,0.0,0.0,134.15042114257812,0.0,-0.014195157214999199,8.449499728158116E-4
Sat Jun 18 15:07:28 EDT 2016,0.0,0.0,134.15850830078125,0.0,-0.014195157214999199,8.449499728158116E-4
Sat Jun 18 15:07:29 EDT 2016,0.0,0.0,134.15631103515625,0.0,-0.014195157214999199,8.449499728158116E-4
Sat Jun 18 15:07:30 EDT 2016,0.0,0.0,134.1524658203125,0.0,-0.014195157214999199,8.449499728158116E-4
Sat Jun 18 15:07:31 EDT 2016,0.0,0.0,134.14999389648438,0.0,-0.014195157214999199,8.449499728158116E-4
Sat Jun 18 15:07:32 EDT 2016,0.0,0.0,134.14999389648438,0.0,-0.014195157214999199,8.449499728158116E-4
Sat Jun 18 15:07:33 EDT 2016,0.0,0.0,134.14999389648438,0.0,-0.014195157214999199,8.449499728158116E-4
Sat Jun 18 15:07:34 EDT 2016,0.0,0.0,134.1602020263672,0.0,-0.014195157214999199,8.449499728158116E-4
