Sun Jun 19 11:55:40 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:41 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:42 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:43 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:44 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:45 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:46 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:47 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:48 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:49 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:51 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:52 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:53 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:54 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:55 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:56 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:57 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:58 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:55:59 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:00 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:01 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:02 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:03 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:04 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:05 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:06 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:07 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:08 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:09 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:10 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:11 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:12 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:13 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:14 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:15 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:16 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:17 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:18 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:19 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:20 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:21 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:22 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:23 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:24 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:25 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sun Jun 19 11:56:26 EDT 2016,0.0,0.0,0.0,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:27 EDT 2016,0.0,0.0,149.03033447265625,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:28 EDT 2016,0.0,0.0,149.03033447265625,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:29 EDT 2016,0.0,0.0,149.0221405029297,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:30 EDT 2016,0.0,0.0,149.0281982421875,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:31 EDT 2016,0.0,0.0,149.031982421875,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:32 EDT 2016,0.0,0.0,149.03463745117188,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:33 EDT 2016,0.0,0.0,149.03524780273438,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:34 EDT 2016,0.0,0.0,149.0310516357422,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:35 EDT 2016,0.0,0.0,149.0185546875,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:36 EDT 2016,0.0,0.0,149.02825927734375,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:37 EDT 2016,0.0,0.0,149.02584838867188,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:38 EDT 2016,0.0,0.0,149.03363037109375,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:39 EDT 2016,0.0,0.0,149.02989196777344,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:40 EDT 2016,0.0,0.0,149.03109741210938,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:41 EDT 2016,0.0,0.0,149.02947998046875,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:42 EDT 2016,0.0,0.0,149.020751953125,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:43 EDT 2016,0.0,0.0,149.01657104492188,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:44 EDT 2016,0.0,0.0,149.0178985595703,0.0,-9.818982124328613,0.0
Sun Jun 19 11:56:45 EDT 2016,0.0,0.0,149.030029296875,0.0,-9.818982124328613,0.0
