Sat Jun 18 10:34:04 EDT 2016,0.0,0.0,0.0,0.0,0.0,0.0
Sat Jun 18 10:34:05 EDT 2016,0.0,0.0,154.67926025390625,0.0,1.3125109672546387,0.0019891709089279175
Sat Jun 18 10:34:06 EDT 2016,0.0,0.0,154.69366455078125,0.0,1.3125109672546387,0.0019891709089279175
Sat Jun 18 10:34:07 EDT 2016,0.0,0.0,154.69366455078125,0.0,1.3125109672546387,0.0019891709089279175
Sat Jun 18 10:34:08 EDT 2016,0.0,0.0,154.69366455078125,0.0,1.3125109672546387,0.0019891709089279175
Sat Jun 18 10:34:09 EDT 2016,0.0,0.0,154.68817138671875,0.0,1.3125109672546387,0.0019891709089279175
Sat Jun 18 10:34:10 EDT 2016,0.0,0.0,154.68862915039062,0.0,1.3125109672546387,0.0019891709089279175
Sat Jun 18 10:34:11 EDT 2016,0.0,0.0,154.68862915039062,0.0,1.3125109672546387,0.0019891709089279175
Sat Jun 18 10:34:12 EDT 2016,0.0,0.0,154.68051147460938,0.0,1.3125109672546387,0.0019891709089279175
Sat Jun 18 10:34:13 EDT 2016,0.0,0.0,154.68051147460938,0.0,1.3125109672546387,0.0019891709089279175
Sat Jun 18 10:34:14 EDT 2016,0.0,0.0,154.68051147460938,0.0,1.3125109672546387,0.0019891709089279175
Sat Jun 18 10:34:15 EDT 2016,0.0,0.0,154.68089294433594,0.0,1.3125109672546387,0.0019891709089279175
Sat Jun 18 10:34:16 EDT 2016,0.0,0.0,154.68089294433594,0.0,1.3125109672546387,0.0019891709089279175
Sat Jun 18 10:34:17 EDT 2016,0.0,0.0,154.68089294433594,0.0,1.3125109672546387,0.0019891709089279175
Sat Jun 18 10:34:18 EDT 2016,0.0,0.0,154.68089294433594,0.0,1.3125109672546387,0.0019891709089279175
Sat Jun 18 10:34:19 EDT 2016,0.0,0.0,154.68124389648438,0.0,1.3125109672546387,0.0019891709089279175
Sat Jun 18 10:34:20 EDT 2016,-0.026612566038966178,-0.2604871690273285,154.68124389648438,0.0,1.3125109672546387,0.0020143974106758833
Sat Jun 18 10:34:21 EDT 2016,0.05276842564344406,0.5165040493011475,154.6697235107422,0.5849897861480713,1.3125109672546387,0.0020143974106758833
Sat Jun 18 10:34:22 EDT 2016,-0.1349947214126587,-1.3213454484939575,154.67413330078125,0.3087043762207031,1.3196053504943848,0.002190249739214778
Sat Jun 18 10:34:23 EDT 2016,-0.038546431437134744,-0.3772973418235779,154.67413330078125,0.3087043762207031,1.3196053504943848,0.002190249739214778
Sat Jun 18 10:34:24 EDT 2016,0.03876565843820572,0.3794431686401367,154.67413330078125,0.3087043762207031,1.3266996145248413,0.002190249739214778
Sat Jun 18 10:34:25 EDT 2016,0.0,0.0,154.67413330078125,0.3087043762207031,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:26 EDT 2016,0.0,0.0,154.67413330078125,0.3087043762207031,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:27 EDT 2016,0.0,0.0,154.66824340820312,0.3087043762207031,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:28 EDT 2016,0.0,0.0,154.66824340820312,0.3087043762207031,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:29 EDT 2016,0.0,0.0,154.66824340820312,0.3087043762207031,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:30 EDT 2016,0.0,0.0,154.66824340820312,0.3087043762207031,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:31 EDT 2016,0.0,0.0,154.66824340820312,0.3087043762207031,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:32 EDT 2016,0.0,0.0,154.68896484375,0.0,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:33 EDT 2016,0.0,0.0,154.68896484375,0.0,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:34 EDT 2016,0.0,0.0,154.68597412109375,0.0,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:35 EDT 2016,0.0,0.0,154.68682861328125,0.0,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:36 EDT 2016,0.0,0.0,154.67825317382812,0.0,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:37 EDT 2016,0.0,0.0,154.67324829101562,0.0,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:38 EDT 2016,0.0,0.0,154.69137573242188,0.0,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:39 EDT 2016,0.0,0.0,154.69236755371094,0.0,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:40 EDT 2016,0.0,0.0,154.69161987304688,0.0,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:41 EDT 2016,0.0,0.0,154.69070434570312,0.0,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:42 EDT 2016,0.0,0.0,154.6988525390625,0.0,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:43 EDT 2016,0.0,0.0,154.69805908203125,0.0,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:44 EDT 2016,0.0,0.0,154.702392578125,0.0,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:45 EDT 2016,0.0,0.0,154.693115234375,0.0,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:46 EDT 2016,0.0,0.0,154.69180297851562,0.0,1.3125121593475342,0.002190249739214778
Sat Jun 18 10:34:47 EDT 2016,0.0,0.0,154.69271850585938,0.0,1.3125121593475342,0.002190249739214778
